10,10,32
10,30,32
10,50,32
10,70,32
10,90,32
10,110,32
10,130,32
10,150,32
30,10,24
30,150,24
50,10,24
50,30,16
50,50,16
50,70,16
50,90,16
50,110,16
50,130,16
50,150,24
70,10,24
70,30,16
70,50,16
70,70,16
70,90,16
70,110,16
70,130,16
70,150,24
80,40,0
80,60,0
80,100,0
80,120,0
90,10,24
90,30,16
90,50,16
90,70,16
90,90,8
90,110,16
90,130,16
90,150,24
110,10,24
110,30,16
110,50,16
110,70,16
110,90,16
110,110,16
110,130,16
110,150,24
130,10,24
130,150,24
150,10,32
150,30,32
150,50,32
150,70,32
150,90,32
150,110,32
150,130,32
150,150,32
