10,10,0
10,30,0
10,50,0
10,70,0
10,90,0
10,110,0
30,10,0
30,30,0
30,50,0
30,70,0
30,90,0
30,110,0
50,10,0
50,30,0
50,50,0
50,70,0
50,90,0
50,110,0
70,10,0
70,30,0
70,50,0
70,70,0
70,90,0
70,110,0
90,10,0
90,30,0
90,50,0
90,70,0
90,90,0
90,110,0
110,10,0
110,30,0
110,50,0
110,70,0
110,90,0
110,110,0
130,10,0
130,30,0
130,50,0
130,70,0
130,90,0
130,110,0
150,10,0
150,30,0
150,50,0
150,70,0
150,90,0
150,110,0
170,10,0
170,30,0
170,50,0
170,70,0
170,90,0
170,110,0
190,10,0
190,30,0
190,50,0
190,70,0
190,90,0
190,110,0
210,10,0
210,30,0
210,50,0
210,70,0
210,90,0
210,110,0
230,10,0
230,30,0
230,50,0
230,70,0
230,90,0
230,110,0
250,10,0
250,30,0
250,50,0
250,70,0
250,90,0
250,110,0
270,10,0
270,30,0
270,50,0
270,70,0
270,90,0
270,110,0
