10,10,0
10,30,0
10,50,0
10,70,0
10,90,0
10,110,0
10,130,0
10,150,0
30,10,0
30,30,0
30,50,0
30,70,0
30,90,0
30,110,0
30,130,0
30,150,0
50,10,0
50,30,0
50,50,0
50,70,0
50,90,0
50,110,0
50,130,0
50,150,0
70,10,0
70,30,0
70,50,0
70,70,0
70,90,0
70,110,0
70,130,0
70,150,0
90,10,0
90,30,0
90,50,0
90,70,0
90,90,0
90,110,0
90,130,0
90,150,0
110,10,0
110,30,0
110,50,0
110,70,0
110,90,0
110,110,0
110,130,0
110,150,0
130,10,0
130,30,0
130,50,0
130,70,0
130,90,0
130,110,0
130,130,0
130,150,0
150,10,0
150,30,0
150,50,0
150,70,0
150,90,0
150,110,0
150,130,0
150,150,0
170,10,0
170,30,0
170,50,0
170,70,0
170,90,0
170,110,0
170,130,0
170,150,0
190,10,0
190,30,0
190,50,0
190,70,0
190,90,0
190,110,0
190,130,0
190,150,0
210,10,0
210,30,0
210,50,0
210,70,0
210,90,0
210,110,0
210,130,0
210,150,0
230,10,0
230,30,0
230,50,0
230,70,0
230,90,0
230,110,0
230,130,0
230,150,0
250,10,0
250,30,0
250,50,0
250,70,0
250,90,0
250,110,0
250,130,0
250,150,0
270,10,0
270,30,0
270,50,0
270,70,0
270,90,0
270,110,0
270,130,0
270,150,0
290,10,0
290,30,0
290,50,0
290,70,0
290,90,0
290,110,0
290,130,0
290,150,0
310,10,0
310,30,0
310,50,0
310,70,0
310,90,0
310,110,0
310,130,0
310,150,0
330,10,0
330,30,0
330,50,0
330,70,0
330,90,0
330,110,0
330,130,0
330,150,0
350,10,0
350,30,0
350,50,0
350,70,0
350,90,0
350,110,0
350,130,0
350,150,0
370,10,0
370,30,0
370,50,0
370,70,0
370,90,0
370,110,0
370,130,0
370,150,0
390,10,0
390,30,0
390,50,0
390,70,0
390,90,0
390,110,0
390,130,0
390,150,0
410,10,0
410,30,0
410,50,0
410,70,0
410,90,0
410,110,0
410,130,0
410,150,0
430,10,0
430,30,0
430,50,0
430,70,0
430,90,0
430,110,0
430,130,0
430,150,0
450,10,0
450,30,0
450,50,0
450,70,0
450,90,0
450,110,0
450,130,0
450,150,0
470,10,0
470,30,0
470,50,0
470,70,0
470,90,0
470,110,0
470,130,0
470,150,0
490,10,0
490,30,0
490,50,0
490,70,0
490,90,0
490,110,0
490,130,0
490,150,0
510,10,0
510,30,0
510,50,0
510,70,0
510,90,0
510,110,0
510,130,0
510,150,0
530,10,0
530,30,0
530,50,0
530,70,0
530,90,0
530,110,0
530,130,0
530,150,0
550,10,0
550,30,0
550,50,0
550,70,0
550,90,0
550,110,0
550,130,0
550,150,0
570,10,0
570,30,0
570,50,0
570,70,0
570,90,0
570,110,0
570,130,0
570,150,0
590,10,0
590,30,0
590,50,0
590,70,0
590,90,0
590,110,0
590,130,0
590,150,0
610,10,0
610,30,0
610,50,0
610,70,0
610,90,0
610,110,0
610,130,0
610,150,0
630,10,0
630,30,0
630,50,0
630,70,0
630,90,0
630,110,0
630,130,0
630,150,0
