10,150,56
10,170,56
30,150,56
30,170,56
40,110,0
40,120,0
50,100,0
50,110,0
50,130,0
50,150,56
50,170,56
60,100,0
60,120,0
60,130,0
70,10,8
70,110,0
70,120,0
70,150,56
70,170,56
90,10,8
90,30,8
90,150,56
90,170,56
110,10,16
110,30,16
110,150,56
110,170,56
130,10,16
130,30,16
130,150,56
130,170,56
150,10,8
150,30,8
150,150,56
150,170,56
170,10,8
170,150,56
170,170,56
180,110,0
180,120,0
190,100,0
190,110,0
190,130,0
190,150,56
190,170,56
200,100,0
200,130,0
210,110,0
210,120,0
210,150,56
210,170,56
230,150,56
230,170,56
